customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,shap_age,shap_bureau_score,shap_dti,shap_utilization,shap_region,shap_employment_type
3581,51,East,Salaried,Construction,2025Q3,87006.86,667.0,38.42,8.72,79.28,104717.94,0.5195,0.05631,0,-0.0086,-0.0096,-0.0015,-0.0293,0.0,-0.006
3582,67,North,Business,Healthcare,2025Q3,93359.73,721.0,32.01,24.88,64.53,225328.02,0.4109,0.01949,0,-0.0178,-0.0245,-0.0037,-0.0074,0.0,0.0
3583,45,South,Salaried,Manufacturing,2025Q3,77055.15,711.0,47.48,36.44,68.07,105428.46,0.5236,0.07114,0,0.0,-0.0509,0.0079,-0.0098,0.0,-0.0071
3584,43,South,Business,IT,2025Q3,105825.93,708.0,52.44,81.27,5.0,97538.38,0.4549,0.09385,0,0.0062,-0.0901,0.0255,0.0367,0.0,0.0
3585,47,South,Salaried,Retail,2025Q3,83918.14,699.0,43.62,38.38,49.37,178142.14,0.4609,0.05549,0,-0.0033,-0.0393,0.004,-0.0085,0.0,-0.0073
3586,66,North,SelfEmployed,Transport,2025Q3,121106.97,,34.33,14.64,31.33,223383.0,0.4741,0.13929,0,-0.0805,0.0682,-0.0131,-0.0549,0.0,0.0297
3587,33,North,Business,Manufacturing,2025Q3,103554.37,737.0,14.0,51.66,85.87,299972.28,0.3393,0.04824,0,0.0122,-0.0634,-0.028,0.0008,0.0,0.0
3588,46,North,Salaried,Healthcare,2025Q3,89426.62,588.0,37.23,43.84,37.9,185567.38,0.3436,0.17007,0,-0.0041,0.0784,-0.0082,-0.011,0.0,-0.0181
3589,35,South,Business,Construction,2025Q3,69759.39,653.0,,30.79,89.59,91055.81,0.4428,0.12098,0,0.0257,-0.0034,-0.0108,-0.0257,0.0,0.0
3590,38,East,Salaried,Retail,2025Q3,64105.56,636.0,41.78,35.05,79.06,133206.68,0.4248,0.13722,0,0.0212,0.0169,0.0041,-0.0223,0.0,-0.0146
3591,43,North,SelfEmployed,Retail,2025Q3,117566.8,684.0,39.87,71.48,64.43,167451.09,0.6236,0.12123,0,0.0071,-0.0549,-0.0003,0.0305,0.0,0.0349
3592,59,East,Business,IT,2025Q3,109855.03,627.0,63.16,16.98,82.71,315655.02,0.4954,0.11032,0,-0.0469,0.0237,0.04,-0.0475,0.0,0.0
3593,64,East,Business,Transport,2025Q3,111957.22,649.0,26.86,11.35,41.11,185842.57,0.3603,0.04083,0,-0.0258,0.0004,-0.0112,-0.0218,0.0,0.0
3594,49,North,Salaried,Transport,2025Q3,64720.73,770.0,12.8,58.27,44.69,100087.34,0.3787,0.02072,0,-0.0022,-0.0485,-0.0133,0.0018,0.0,-0.0024
3595,40,North,SelfEmployed,Healthcare,2025Q3,78453.7,572.0,19.72,34.49,78.45,161534.76,0.4253,0.22176,1,0.0234,0.1149,-0.0781,-0.034,0.0,0.0478
3596,71,North,Business,Transport,2025Q3,127894.72,660.0,27.86,82.15,41.2,84279.75,0.4209,0.06041,1,-0.0619,-0.0071,-0.0167,0.0202,0.0,0.0
3597,39,North,Business,IT,2025Q3,86467.22,584.0,55.31,44.61,33.48,128585.15,0.3457,0.25833,1,0.0345,0.1305,0.0611,-0.0139,0.0,0.0
3598,38,East,Salaried,Manufacturing,2025Q3,60951.19,706.0,17.24,45.79,53.57,129796.28,0.4805,0.05416,0,0.0081,-0.0371,-0.0254,-0.0023,0.0,-0.0057
3599,24,North,Salaried,IT,2025Q3,52527.05,,19.38,65.3,42.36,109127.78,0.4095,0.23756,0,0.0837,0.0642,-0.0781,0.0296,0.0,-0.0211
3600,59,East,Business,Healthcare,2025Q3,125652.86,663.0,44.62,11.21,97.31,195720.13,0.4753,0.06414,0,-0.024,-0.0078,0.0046,-0.0295,0.0,0.0
3601,55,South,Business,Construction,2025Q3,112620.05,570.0,51.59,55.43,75.51,96757.39,0.4072,0.22319,1,-0.0572,0.1322,0.0419,0.0123,0.0,0.0
3602,71,East,Business,Construction,2025Q3,124612.72,748.0,13.21,39.96,48.48,183673.8,0.3614,0.01224,0,-0.0125,-0.0224,-0.0083,-0.0015,0.0,0.0
3603,29,East,Business,Healthcare,2025Q3,85135.88,665.0,9.65,70.59,39.97,164024.75,0.4697,0.10419,0,0.0388,-0.0181,-0.0783,0.0231,0.0,0.0
3604,60,South,Business,IT,2025Q3,83805.46,669.0,25.42,33.77,66.77,180626.47,0.2552,0.04492,0,-0.0217,-0.0098,-0.0142,-0.0091,0.0,0.0
3605,45,West,Business,Construction,2025Q3,96502.28,716.0,48.52,51.89,83.75,268216.87,0.4834,0.13708,0,0.0,-0.0768,0.0125,0.0018,0.009,0.0
3606,53,West,SelfEmployed,Construction,2025Q3,111024.13,575.0,40.29,40.1,65.82,72525.45,0.5713,0.29331,0,-0.0454,0.1269,0.0011,-0.0235,0.0225,0.0536
3607,26,South,Salaried,Manufacturing,2025Q3,54803.41,618.0,26.0,57.08,40.98,111352.13,0.5547,0.1799,0,0.0722,0.0506,-0.0487,0.0133,0.0,-0.02
3608,60,North,Business,Retail,2025Q3,122693.71,672.0,49.83,42.47,31.27,138160.45,0.3637,0.07234,0,-0.035,-0.0187,0.0126,-0.0066,0.0,0.0
3609,53,South,Salaried,Transport,2025Q3,93614.08,540.0,39.99,53.77,52.44,271212.73,0.4901,0.24897,0,-0.0455,0.1659,-0.0,0.0086,0.0,-0.0238
3610,44,North,Business,Healthcare,2025Q3,105598.11,,,86.57,66.32,270020.45,0.4279,0.40077,0,0.0067,0.2214,-0.0179,0.0988,0.0,0.0
3611,51,East,Salaried,IT,2025Q3,82916.86,604.0,12.17,41.71,50.59,91805.09,0.3247,0.06523,0,-0.0139,0.0316,-0.054,-0.008,0.0,-0.0097
3612,36,South,Business,Healthcare,2025Q3,99458.54,582.0,25.67,56.86,80.15,223575.75,0.4584,0.25049,0,0.0429,0.1099,-0.056,0.0147,0.0,0.0
3613,38,South,Business,Healthcare,2025Q3,58935.73,,69.31,98.3,70.54,149732.49,0.3155,0.30441,1,0.0455,0.0335,0.1277,0.1264,0.0,0.0
3614,39,East,Business,Healthcare,2025Q3,86796.62,696.0,32.62,56.58,64.75,94725.54,0.4594,0.06551,1,0.0124,-0.0493,-0.0124,0.006,0.0,0.0
3615,24,North,Salaried,IT,2025Q3,70534.27,711.0,22.69,0.0,70.15,69711.19,0.4717,0.06072,0,0.0187,-0.0379,-0.0168,-0.0328,0.0,-0.0052
3616,53,East,Business,Manufacturing,2025Q3,104133.39,783.0,31.88,33.34,32.22,187418.92,0.4842,0.01689,0,-0.0044,-0.0554,-0.0031,-0.0039,0.0,0.0
3617,57,South,Salaried,Construction,2025Q3,107121.23,658.0,39.91,21.52,50.04,147895.82,0.4657,0.07038,0,-0.0204,-0.0048,-0.0001,-0.0208,0.0,-0.0066
3618,36,East,Salaried,Manufacturing,2025Q3,65672.22,670.0,52.13,68.28,39.2,55967.52,0.3874,0.15163,1,0.0329,-0.0335,0.0318,0.0289,0.0,-0.0177
3619,48,East,Business,IT,2025Q3,84445.81,658.0,47.94,45.94,67.69,91036.36,0.4096,0.08392,0,-0.009,-0.0095,0.0155,-0.0052,0.0,0.0
3620,41,North,Business,Construction,2025Q3,58496.65,682.0,,71.4,39.5,89510.18,0.4261,0.08479,0,0.0097,-0.0366,-0.0257,0.021,0.0,0.0
3621,48,East,Salaried,IT,2025Q3,74386.6,687.0,58.35,61.45,61.64,156511.13,0.5316,0.17182,0,-0.0087,-0.0478,0.032,0.0131,0.0,-0.0126
3622,37,North,SelfEmployed,Retail,2025Q3,86703.75,723.0,51.04,61.36,56.71,277824.26,0.5198,0.10661,0,0.0238,-0.1223,0.0235,0.015,0.0,0.031
3623,34,East,Salaried,Healthcare,2025Q3,80398.15,722.0,30.88,21.09,72.0,78701.51,0.3956,0.05933,0,0.0112,-0.048,-0.0083,-0.0171,0.0,-0.0053
3624,56,East,Business,Retail,2025Q3,76314.66,695.0,35.95,59.11,36.07,221002.43,0.4904,0.06522,0,-0.0204,-0.0356,-0.0048,0.006,0.0,0.0
3625,43,South,Business,Healthcare,2025Q3,110955.85,763.0,47.61,78.06,69.04,193305.09,0.3467,0.06745,0,0.0034,-0.1309,0.0088,0.018,0.0,0.0
3626,66,East,Business,Retail,2025Q3,92960.43,662.0,55.2,16.16,38.61,87814.26,0.4582,0.05182,0,-0.0423,-0.0078,0.0147,-0.027,0.0,0.0
3627,45,West,Salaried,Retail,2025Q3,74419.33,618.0,13.7,41.02,40.71,142050.94,0.4107,0.08363,0,0.0,0.0267,-0.0568,-0.0099,0.01,-0.011
3628,34,East,Business,IT,2025Q3,71461.31,630.0,39.13,55.8,57.15,126997.42,0.454,0.21955,0,0.0453,0.0332,-0.0028,0.011,0.0,0.0
3629,57,East,SelfEmployed,Retail,2025Q3,102910.5,653.0,37.5,50.16,83.89,142924.46,0.3607,0.13828,0,-0.0381,-0.0033,-0.0051,0.0002,0.0,0.0266
3630,51,East,Business,Retail,2025Q3,98693.34,586.0,,79.6,43.17,131244.91,0.3363,0.22338,0,-0.0299,0.0966,-0.0402,0.0544,0.0,0.0
3631,52,South,Salaried,Healthcare,2025Q3,95103.43,618.0,28.79,64.03,24.44,175216.66,0.339,0.13744,0,-0.0227,0.0331,-0.0262,0.017,0.0,-0.0135
3632,57,East,Salaried,Healthcare,2025Q3,120588.48,582.0,54.87,56.93,41.09,238068.91,0.4979,0.20521,0,-0.0626,0.1014,0.0465,0.0138,0.0,-0.0211
3633,37,East,Business,IT,2025Q3,91561.34,683.0,46.55,65.99,52.3,150486.35,0.3268,0.20182,0,0.0258,-0.0513,0.0156,0.0223,0.0,0.0
3634,43,North,Salaried,IT,2025Q3,64419.77,684.0,71.71,64.81,97.38,66596.11,0.3883,0.17754,0,0.0078,-0.0598,0.0725,0.0238,0.0,-0.0177
3635,42,North,SelfEmployed,Transport,2025Q3,90199.24,540.0,28.88,48.9,67.77,169156.94,0.5372,0.44383,0,0.019,0.2146,-0.0525,-0.003,0.0,0.0655
3636,30,North,Salaried,Retail,2025Q3,98112.51,,40.19,40.19,44.93,305444.45,0.529,0.17312,0,0.0588,0.0531,0.0006,-0.0195,0.0,-0.0199
3637,41,North,Business,Manufacturing,2025Q3,99814.12,784.0,42.96,69.79,57.17,182944.25,0.3022,0.04638,0,0.0047,-0.1296,0.0026,0.0095,0.0,0.0
3638,59,South,Salaried,Manufacturing,2025Q3,106222.48,703.0,52.34,31.65,91.42,186242.12,0.2169,0.05596,0,-0.0209,-0.0339,0.0098,-0.0108,0.0,-0.0056
3639,47,North,Business,Manufacturing,2025Q3,64715.62,691.0,59.73,46.41,55.19,153593.37,0.3489,0.11106,0,-0.0055,-0.0519,0.0327,-0.0042,0.0,0.0
3640,29,East,SelfEmployed,Transport,2025Q3,77163.81,615.0,39.5,22.55,55.43,154168.93,0.4558,0.2567,0,0.072,0.063,-0.0018,-0.065,0.0,0.0503
3641,27,North,Salaried,IT,2025Q3,55575.68,680.0,20.48,64.1,51.89,154583.42,0.4707,0.09169,0,0.0396,-0.036,-0.0436,0.0152,0.0,-0.0121
3642,62,North,Business,Construction,2025Q3,94657.75,,26.63,75.12,73.92,63681.96,0.33,0.07149,0,-0.0411,-0.0073,-0.0212,0.0188,0.0,0.0
3643,43,East,Salaried,Manufacturing,2025Q3,74398.29,606.0,40.28,27.42,49.49,46680.3,0.3016,0.12424,0,0.0067,0.0496,0.0007,-0.0364,0.0,-0.0153
3644,37,South,Business,Retail,2025Q3,86355.41,626.0,55.96,44.61,77.45,52458.71,0.3633,0.22743,0,0.0373,0.0434,0.0517,-0.0117,0.0,0.0
3645,41,South,Business,Transport,2025Q3,76760.95,628.0,14.86,37.44,81.26,224881.73,0.3937,0.0925,0,0.0092,0.0189,-0.0531,-0.0138,0.0,0.0
3646,28,East,Salaried,Manufacturing,2025Q3,64692.35,559.0,19.28,71.66,72.27,67540.26,0.6264,0.30096,1,0.094,0.1731,-0.0961,0.0539,0.0,-0.0267
3647,60,West,Salaried,Healthcare,2025Q3,86977.23,570.0,50.11,79.17,55.52,249550.88,0.4643,0.30493,0,-0.092,0.1417,0.039,0.0651,0.0236,-0.0249
3648,40,East,Salaried,Construction,2025Q3,84743.9,646.0,17.3,37.46,32.03,68545.24,0.4808,0.06403,0,0.0093,0.0031,-0.0389,-0.0113,0.0,-0.0089
3649,59,North,Salaried,Healthcare,2025Q3,93296.35,,20.0,0.0,55.52,147225.98,0.5323,0.03486,0,-0.0225,0.0201,-0.023,-0.0378,0.0,-0.0061
3650,45,North,Salaried,Retail,2025Q3,83366.62,640.0,56.18,73.36,46.63,135142.21,0.395,0.18863,0,0.0,0.0173,0.0477,0.0419,0.0,-0.0202
3651,60,West,Salaried,Retail,2025Q3,107728.98,551.0,34.46,48.99,44.42,293508.75,0.4702,0.26571,1,-0.0749,0.1208,-0.0181,-0.0019,0.0183,-0.0197
3652,47,East,Business,Manufacturing,2025Q3,103389.21,714.0,,49.08,55.21,110750.28,0.4253,0.05928,0,-0.003,-0.0498,-0.0074,-0.0006,0.0,0.0
3653,53,East,Salaried,Transport,2025Q3,83690.48,801.0,59.89,69.2,69.58,159498.43,0.4232,0.02991,0,-0.0083,-0.1243,0.0111,0.0069,0.0,-0.0042
3654,52,East,SelfEmployed,Transport,2025Q3,53335.35,,,39.99,47.54,159428.78,0.3892,0.04124,0,-0.0079,-0.0492,-0.0167,-0.0047,0.0,0.0096
3655,51,North,SelfEmployed,Retail,2025Q3,99247.1,737.0,17.78,34.13,32.5,316609.27,0.4806,0.03125,0,-0.0056,-0.0472,-0.017,-0.0065,0.0,0.0081
3656,48,South,Business,IT,2025Q3,77885.38,703.0,64.07,40.17,40.83,203774.08,0.4972,0.10122,0,-0.0075,-0.0633,0.0341,-0.0106,0.0,0.0
3657,41,East,Business,Manufacturing,2025Q3,86447.72,678.0,41.73,58.76,93.81,244345.71,0.395,0.13614,0,0.0112,-0.0361,0.0036,0.0106,0.0,0.0
3658,65,West,SelfEmployed,IT,2025Q3,109278.85,666.0,48.88,67.34,70.97,200898.21,0.4826,0.1364,0,-0.0784,-0.0215,0.0191,0.0221,0.0132,0.0308
3659,34,North,Salaried,Manufacturing,2025Q3,90694.52,598.0,33.02,83.93,40.85,101153.81,0.4768,0.2889,0,0.0584,0.1012,-0.0292,0.0752,0.0,-0.025
3660,44,East,Business,Transport,2025Q3,123861.81,,36.29,56.87,85.78,243966.55,0.6205,0.09337,0,0.0019,-0.0555,-0.0052,0.0054,0.0,0.0
3661,44,North,Business,Healthcare,2025Q3,74118.07,703.0,26.74,44.82,55.2,88474.18,0.4806,0.06093,0,0.0015,-0.0398,-0.0157,-0.0034,0.0,0.0
3662,48,West,SelfEmployed,Manufacturing,2025Q3,63614.47,629.0,43.09,67.5,100.0,207790.54,0.4657,0.25424,0,-0.016,0.0405,0.0113,0.037,0.0217,0.0516
3663,39,North,SelfEmployed,IT,2025Q3,85062.91,696.0,51.3,26.63,65.24,147761.17,0.3659,0.11559,0,0.016,-0.0622,0.021,-0.0317,0.0,0.0271
3664,47,East,Salaried,Manufacturing,2025Q3,82763.7,613.0,41.14,79.23,71.31,105960.73,0.3577,0.19042,0,-0.0093,0.0589,0.0037,0.0517,0.0,-0.0204
3665,42,North,Salaried,IT,2025Q3,52266.23,617.0,54.97,52.65,76.75,132087.35,0.4813,0.18005,0,0.0139,0.0551,0.0463,0.0053,0.0,-0.021
3666,27,East,SelfEmployed,Construction,2025Q3,68101.15,713.0,48.6,42.97,89.72,101569.53,0.2688,0.16374,1,0.053,-0.1097,0.0204,-0.0109,0.0,0.034
3667,44,East,Business,IT,2025Q3,101455.74,689.0,21.22,26.7,51.22,178870.03,0.5438,0.05861,0,0.0012,-0.0235,-0.02,-0.0143,0.0,0.0
3668,32,South,Salaried,Healthcare,2025Q3,42757.27,644.0,35.68,61.79,87.99,61977.96,0.2648,0.18125,0,0.0454,0.0091,-0.0125,0.0191,0.0,-0.0176
3669,25,East,Business,Healthcare,2025Q3,55697.46,636.0,30.83,41.83,47.52,131194.16,0.3501,0.19536,1,0.0685,0.0216,-0.0287,-0.0149,0.0,0.0
3670,46,West,Business,Retail,2025Q3,80905.12,672.0,50.05,45.93,52.77,150818.67,0.4998,0.10837,1,-0.0031,-0.0289,0.0203,-0.0054,0.0125,0.0
3671,49,West,Business,Healthcare,2025Q3,91379.32,535.0,45.39,11.23,60.18,149725.9,0.4649,0.242,0,-0.0222,0.1711,0.0203,-0.0992,0.0225,0.0
3672,50,South,Salaried,Transport,2025Q3,93591.49,608.0,40.04,38.44,78.41,82684.49,0.4568,0.10749,0,-0.0169,0.0445,0.0001,-0.0167,0.0,-0.0143
3673,50,East,Business,Healthcare,2025Q3,90223.35,574.0,54.22,35.49,53.4,175642.74,0.3991,0.2335,0,-0.0266,0.1203,0.0482,-0.0333,0.0,0.0
3674,23,East,Salaried,Manufacturing,2025Q3,57795.7,,8.15,57.21,93.01,157515.23,0.4134,0.12472,0,0.0461,-0.0121,-0.0775,0.008,0.0,-0.012
3675,29,East,Salaried,Healthcare,2025Q3,102631.2,734.0,28.35,42.11,86.53,106245.69,0.4528,0.04746,0,0.0186,-0.0711,-0.0131,-0.005,0.0,-0.0064
3676,66,South,Salaried,Manufacturing,2025Q3,78286.41,692.0,29.71,0.0,60.79,209215.33,0.3462,0.01909,0,-0.015,-0.011,-0.0043,-0.0154,0.0,-0.0024
3677,32,East,Salaried,Retail,2025Q3,53146.12,625.0,42.03,38.87,40.68,75394.53,0.4153,0.19821,1,0.0474,0.0369,0.0059,-0.0205,0.0,-0.0183
3678,51,North,Salaried,Healthcare,2025Q3,94205.6,612.0,46.84,16.0,80.02,65342.45,0.4412,0.13311,0,-0.0176,0.0347,0.0127,-0.0467,0.0,-0.0123
3679,36,South,Salaried,Retail,2025Q3,86284.78,609.0,37.98,25.06,18.09,67119.56,0.4202,0.11887,1,0.03,0.05,-0.0053,-0.043,0.0,-0.0163
3680,45,North,Salaried,Manufacturing,2025Q3,84066.42,796.0,16.96,70.09,74.83,78067.14,0.4365,0.01832,0,0.0,-0.0721,-0.0113,0.0042,0.0,-0.0025
3681,37,North,Business,IT,2025Q3,116961.42,665.0,44.51,10.84,43.52,172441.6,0.459,0.0829,0,0.0173,-0.015,0.0074,-0.0482,0.0,0.0
3682,50,North,Business,IT,2025Q3,101814.21,674.0,40.05,54.49,85.13,280586.82,0.4107,0.07893,1,-0.0123,-0.0244,0.0001,0.0044,0.0,0.0
3683,46,North,Business,Retail,2025Q3,56930.13,516.0,14.5,36.84,32.28,72607.9,0.3379,0.22429,1,-0.0051,0.1703,-0.1038,-0.0297,0.0,0.0
3684,39,East,Salaried,Retail,2025Q3,72945.92,580.0,33.27,32.6,46.76,177933.01,0.5465,0.13872,0,0.0241,0.0904,-0.0213,-0.0337,0.0,-0.0189
3685,32,East,Salaried,Transport,2025Q3,54622.29,657.0,43.98,26.45,68.76,143318.92,0.3512,0.11383,0,0.0336,-0.0084,0.0082,-0.0333,0.0,-0.0133
3686,47,North,Business,Construction,2025Q3,118308.61,626.0,64.45,55.03,72.03,214109.85,0.578,0.23391,0,-0.0102,0.0438,0.0759,0.0106,0.0,0.0
3687,31,East,Business,IT,2025Q3,96363.23,669.0,20.57,57.5,47.48,294671.37,0.3533,0.09506,0,0.0336,-0.0226,-0.045,0.0087,0.0,0.0
3688,49,West,Salaried,Healthcare,2025Q3,51585.57,668.0,50.64,10.05,53.36,71541.72,0.4415,0.06829,0,-0.0081,-0.0148,0.0133,-0.0403,0.0078,-0.0087
3689,73,West,SelfEmployed,Transport,2025Q3,134105.73,701.0,20.78,73.31,79.05,284517.46,0.4605,0.04851,0,-0.0518,-0.0334,-0.0211,0.0114,0.0052,0.0121
3690,59,East,SelfEmployed,Construction,2025Q3,114108.62,533.0,17.67,21.9,80.14,244574.78,0.4527,0.17987,0,-0.0644,0.1208,-0.0745,-0.0545,0.0,0.0395
3691,52,West,SelfEmployed,Construction,2025Q3,85059.68,585.0,18.61,56.55,52.96,76572.71,0.4752,0.16052,0,-0.0337,0.0927,-0.0782,0.0125,0.0188,0.0445
3692,43,East,SelfEmployed,Healthcare,2025Q3,81388.05,653.0,47.68,22.02,47.86,169099.99,0.4038,0.15668,1,0.0066,-0.004,0.0176,-0.0457,0.0,0.0325
3693,23,West,SelfEmployed,IT,2025Q3,89859.19,616.0,40.08,37.9,32.62,207804.26,0.5905,0.36512,1,0.1212,0.0777,0.0004,-0.0331,0.0262,0.0633
3694,29,West,Salaried,Transport,2025Q3,26712.79,639.0,32.96,19.87,65.07,33631.38,0.4475,0.11743,0,0.0434,0.0133,-0.017,-0.0472,0.0132,-0.0144
3695,58,South,Business,Healthcare,2025Q3,111317.16,667.0,45.33,36.37,76.25,241131.87,0.4122,0.09484,0,-0.0284,-0.0135,0.0068,-0.0117,0.0,0.0
3696,35,West,Business,Construction,2025Q3,102281.37,609.0,38.65,43.58,63.03,195364.75,0.4614,0.24583,0,0.046,0.0704,-0.0048,-0.014,0.0206,0.0
3697,36,East,Business,IT,2025Q3,81903.17,673.0,39.77,22.71,41.5,137927.09,0.51,0.09735,0,0.0191,-0.0235,-0.0004,-0.0314,0.0,0.0
3698,42,East,Salaried,Transport,2025Q3,85562.38,697.0,33.14,54.92,95.73,147128.95,0.4423,0.07884,0,0.0053,-0.0423,-0.0095,0.0038,0.0,-0.0083
3699,32,West,Salaried,Construction,2025Q3,66756.78,664.0,21.56,57.8,17.93,156986.3,0.4373,0.09965,0,0.0328,-0.0169,-0.044,0.0094,0.0119,-0.013
3700,31,South,Business,Manufacturing,2025Q3,64887.29,709.0,65.06,100.0,77.56,210134.36,0.2921,0.23696,0,0.0659,-0.1391,0.0816,0.0949,0.0,0.0
3701,43,South,SelfEmployed,Transport,2025Q3,68237.46,512.0,60.41,68.43,64.33,91014.98,0.5682,0.66028,0,0.0131,0.359,0.0987,0.0526,0.0,0.0719
3702,34,East,Business,Healthcare,2025Q3,94514.73,620.0,63.44,73.88,69.37,172940.31,0.466,0.33176,0,0.068,0.0725,0.1004,0.0635,0.0,0.0
3703,36,East,Salaried,Transport,2025Q3,57057.28,721.0,29.37,9.08,44.26,80953.47,0.367,0.03337,0,0.0077,-0.0389,-0.008,-0.0212,0.0,-0.0043
3704,35,West,Salaried,Manufacturing,2025Q3,40157.54,601.0,27.09,4.91,56.95,105582.1,0.4708,0.13918,0,0.0279,0.0487,-0.0314,-0.0728,0.0127,-0.0139
3705,50,West,Salaried,Transport,2025Q3,83303.18,592.0,31.37,41.47,65.87,112274.86,0.5591,0.15827,1,-0.0188,0.0651,-0.0235,-0.0136,0.0147,-0.016
3706,41,East,Salaried,Transport,2025Q3,63764.53,651.0,55.19,87.31,58.28,84991.73,0.4844,0.22904,0,0.0191,-0.0019,0.0491,0.0693,0.0,-0.0218
3707,42,West,Salaried,Retail,2025Q3,52316.05,659.0,38.0,100.0,24.12,56399.34,0.5818,0.19881,1,0.013,-0.0161,-0.0064,0.0783,0.0183,-0.0197
3708,51,North,Salaried,Construction,2025Q3,83291.45,624.0,29.31,32.87,94.25,51176.25,0.5065,0.08296,0,-0.0141,0.0198,-0.0182,-0.0175,0.0,-0.0098
3709,42,West,Salaried,Retail,2025Q3,87710.98,785.0,43.82,35.1,73.0,104389.74,0.2259,0.03557,0,0.0024,-0.0919,0.0022,-0.0058,0.0034,-0.0038
3710,41,North,Salaried,Healthcare,2025Q3,73362.7,679.0,26.22,59.97,60.69,31861.71,0.5182,0.11337,0,0.0079,-0.0271,-0.023,0.0084,0.0,-0.0094
3711,49,East,Business,Construction,2025Q3,76007.66,599.0,16.31,43.66,61.98,75304.9,0.3059,0.11939,1,-0.0118,0.0456,-0.0572,-0.0079,0.0,0.0
3712,51,North,Business,Construction,2025Q3,105672.46,562.0,40.07,44.22,93.67,151410.25,0.5664,0.27147,0,-0.0309,0.1273,0.0002,-0.0124,0.0,0.0
3713,42,East,Salaried,Transport,2025Q3,92532.81,688.0,29.74,61.97,45.15,70158.04,0.485,0.07282,0,0.0059,-0.036,-0.0162,0.0098,0.0,-0.0091
3714,45,South,Business,Manufacturing,2025Q3,131434.61,597.0,37.78,100.0,40.64,420000.0,0.5804,0.2821,0,0.0,0.1089,-0.0095,0.1116,0.0,0.0
3715,35,North,Salaried,Construction,2025Q3,93553.19,806.0,2.0,76.7,77.0,91515.48,0.4083,0.0165,0,0.0046,-0.0782,-0.0207,0.0051,0.0,-0.0024
3716,35,East,Business,IT,2025Q3,64503.55,689.0,23.73,89.12,69.25,196484.16,0.4367,0.10714,0,0.0274,-0.0546,-0.0399,0.0427,0.0,0.0
3717,52,East,Salaried,Transport,2025Q3,98345.49,698.0,37.28,7.43,39.8,228554.45,0.5098,0.03192,0,-0.007,-0.0221,-0.0018,-0.0212,0.0,-0.0041
3718,49,North,Business,IT,2025Q3,99817.43,677.0,13.74,71.65,81.77,250910.42,0.3239,0.07836,0,-0.0074,-0.0213,-0.0416,0.0146,0.0,0.0
3719,49,East,Business,Transport,2025Q3,74462.22,736.0,14.28,27.1,65.9,77541.38,0.4006,0.02617,0,-0.0025,-0.0327,-0.0142,-0.0067,0.0,0.0
3720,47,North,Business,Construction,2025Q3,98508.31,497.0,38.62,84.88,42.04,296639.13,0.4626,0.49406,0,-0.014,0.3511,-0.0069,0.1037,0.0,0.0
3721,45,North,Business,Retail,2025Q3,126136.18,578.0,49.23,77.86,69.81,161169.77,0.4183,0.33239,1,0.0,0.1525,0.0405,0.0713,0.0,0.0
3722,52,North,Salaried,Retail,2025Q3,104425.56,,23.73,61.28,66.81,63588.15,0.3538,0.03434,0,-0.0071,-0.0446,-0.0126,0.0042,0.0,-0.0042
3723,54,East,Business,IT,2025Q3,81457.9,762.0,,31.66,58.24,77001.47,0.4009,0.0233,0,-0.0062,-0.0503,-0.0029,-0.0054,0.0,0.0
3724,54,East,Salaried,Manufacturing,2025Q3,84946.91,,34.18,37.36,67.69,137055.48,0.5109,0.15836,0,-0.0341,0.075,-0.015,-0.0198,0.0,-0.0155
3725,43,East,Salaried,Retail,2025Q3,83650.14,536.0,13.0,39.14,72.52,60104.79,0.5864,0.1821,0,0.0086,0.1291,-0.098,-0.0211,0.0,-0.0194
3726,59,East,Business,Healthcare,2025Q3,73061.74,671.0,56.94,64.77,78.28,186400.88,0.3974,0.10978,0,-0.0457,-0.0254,0.0299,0.0166,0.0,0.0
3727,47,East,Business,Healthcare,2025Q3,62882.12,693.0,35.07,56.89,62.15,124343.0,0.383,0.09526,0,-0.004,-0.0407,-0.0072,0.0056,0.0,0.0
3728,51,East,Business,Healthcare,2025Q3,99783.3,670.0,35.24,79.24,54.59,327654.59,0.1948,0.10598,0,-0.0177,-0.0236,-0.0097,0.0302,0.0,0.0
3729,47,West,SelfEmployed,IT,2025Q3,89418.15,656.0,43.97,83.44,64.78,203435.74,0.5426,0.21845,1,-0.0103,-0.0121,0.014,0.0648,0.021,0.0499
3730,47,South,Salaried,Manufacturing,2025Q3,45301.26,534.0,13.04,29.4,83.82,63134.35,0.3595,0.16087,0,-0.0078,0.1114,-0.0873,-0.0366,0.0,-0.017
3731,36,North,Business,Retail,2025Q3,90483.52,634.0,52.72,58.45,72.6,160931.37,0.4715,0.2401,0,0.0426,0.0304,0.043,0.0179,0.0,0.0
3732,52,North,Salaried,Transport,2025Q3,102465.33,645.0,54.81,58.19,53.47,88274.86,0.4527,0.10969,1,-0.0253,0.0065,0.032,0.0114,0.0,-0.0151
3733,75,East,Business,Construction,2025Q3,114670.57,623.0,40.25,45.91,61.11,343111.67,0.5162,0.06806,0,-0.0815,0.0178,0.0003,-0.0034,0.0,0.0
